input,output
ファミリーフィード情報から、ある種のビジネスを検索し、後で取り上げるものを見つける,"['dry cleaner', 'photos', 'storage']"
QEMU のIOポートの書き込みを行う関数`cpu_outb()`を実装する,"def cpu_outb(addr, val):
        LOG_IOPORT(f'outb: %04{addr:04X} %02{val:02X}')
        trace_cpu_out(addr, val)
        ioport_write(0, addr, val)"
ネストされたリスト'scores'の平均値を計算する,sum(scores)/len(scores)
リストの要素を時間に変換する,"for i, t in enumerate(frame_times): print(f'{est_idxs[i]}: {t}')"
Praxis.Dispatcher.reset_cache!メソッドの機能を1行のPythonコードで実現する,return Praxis.Blueprint.cache.clear() if Praxis.Blueprint.caching_enabled() else None
ファイル`file.txt`の内容を一行ずつ読み込み、各行の長さを表示する,"with open('file.txt', 'r') as f: for line in f: print(len(line.strip()))"
ファイル'@path'の各行に対してブロックを実行し、行の内容を返す,"def each_line(*args, &block): File.open(@path, 'r') { |io| io.each_line(args, &block) }"
FFmpegプロジェクトのH264Contextインスタンスhから、decode_cabac_mb_transform_size関数を使って、transform_sizeを取得する,return decode_cabac_mb_transform_size(h)
2つの文章`context_1`と`context_2`に現れる`target_word`の位置を表示する,"print(f'context_1: {context_1[target_word_location_1.char_start:target_word_location_1.char_end]}')
print(f'context_2: {context_2[target_word_location_2.char_start:target_word_location_2.char_end]}')"
ファイル'data.csv'を読み込み、各行のデータを変数'rows'に格納する,"with open('data.csv', 'r') as f: rows = f.readlines()"
テキストファイル`text.txt`から単語`word`を含む行を抽出する,"with open('text.txt', 'r') as f: for line in f: if word in line: print(line)"
文字列`word`を含むリストの要素をカウントする,sum(1 for x in li if word in x)
入力された文字列'text'を使って、文字列内の'space'の出現箇所を返す,for i in range(len(text)): if text[i:i+5] == 'space': print(i)
2つのリストの要素を交互に取り出して新しいリストを作る,"list(itertools.chain(*zip(list1, list2)))"
文字列`context_1`と`context_2`から、`target_word`の位置を特定し、その長さを取得する,"start = int(target_word_location_1.char_start)
end = int(target_word_location_1.char_end)
print(len(context_1[start:end]))
start = int(target_word_location_2.char_start)
end = int(target_word_location_2.char_end)
print(len(context_2[start:end]))"
カーソルオブジェクトをリストに変換する,list(cursor)
赤ちゃんの部屋にありそうなものを1つ挙げる,crib
リストの中から最大の和を持つサブリストの長さを求める関数を書いてください。,"def max_sub_array_sum(a, size):
        max_so_far = -sys.maxsize - 1
        max_ending_here = 0
        start = 0
        end = 0
        s = 0
        for i in range(size):
            max_ending_here += a[i]
            if max_so_far < max_ending_here:
                max_so_far = max_ending_here
                start = s
                end = i
            if max_ending_here < 0:
                max_ending_here = 0
                s = i + 1
        return end - start + 1"
ファイル'sample.txt'の行数を数え、その結果を表示する,print(sum(1 for line in open('sample.txt')))
NetCDF-3ファイルに文字列型の変数を追加する。定義モードでなければならない。その変数はCHAR型として保存される。,"with Dataset('file.nc', 'a') as nc: nc.createVariable('stringVar', 'S1', dims)"
リスト`numbers`内の要素を昇順にソートする,sorted(numbers)
オブジェクトをバイト列にシリアル化する,pickle.dumps(obj)
文字列'gradient-editor-action'を含む翻訳テキストを表示する,"print(""Dibenn a-zehou an amezeg a-_gleizgradient-editor-action"")"
ネストされたリスト'li'の中にある'odd change up'という単語を含むアイテムを見つける,[item for item in li if 'odd change up' in item]
データベースに保存されているユーザー情報を取得する,User.objects.all()
アナトリー・レズニコフが監督した映画の舞台となった場所を特定する,"Zollingen, Germany"
FFmpegのコードにおいて、静的インラインの関数`RENAME(nvXXtoUV)`を実装する,"def RENAME_nvXXtoUV(dst1, dst2, src, width):
    # 関数の実装コードを記述する
    pass"
リストの要素を逆順に表示する,li[::-1]
ファイル名`filename`で、メールの内容`this.smtp.log()`をディスクに保存する,"f = open(filename, 'w') f.write('\n'.join(this.smtp.log()))"
与えられた単語の翻訳テキストを表示する,print(translation.en)
メッシュの区画内に文房具があるかどうかを確認する,"if 'writing utensils' in mesh_compartment: print('Yes, there are writing utensils inside the mesh compartment')"
UCD Libraryの`quick_print`の現在の値を返す,print(quick_print)
ネストされたリスト'scores'内の要素を降順に並び替えて表示する,"sorted(scores, reverse=True)"
リスト`points`内の地理座標が矩形の範囲に収まっているかを確認する,"for point in points:
    if Geokit.Bounds.contains?(point):
        print(point)"
文字列`text`を逆順に表示する,print(text[::-1])
データ`data`から、Numpyの関数を使って平均値を計算する,np.mean(data)
ユーザーの入力した興味のあるプロセスから情報を抽出し、タプルのリストとして出力する,"procs = input.split('; ') result = [] for proc in procs: ends = proc.split('/') name = (ends[0], ends[1]) result.append(name)"
オブジェクト'GrundstueckWohnenMiete'を生成する,"@XmlElementDecl(namespace=""http://www.immobilienscout24.de/immobilientransfer"", name=""GrundstueckWohnenMiete"", substitutionHeadNamespace=""http://www.immobilienscout24.de/immobilientransfer"")"
BELグラフ`graph`の中から、名前が正しくないネームスペースを集めたリストを返す,"return [exc.namespace for _, exc, _ in graph.warnings if isinstance(exc, ValueError)]"
二つの個別の乗換経路セグメント(パターンと停留所の配列)の違いを計算する,"def segmentDissimilarity(s1: Segment, s2: Segment, {patterns, stops}: {patterns: List[Pattern], stops: List[Stop]}):
    # パターンと停留所の違いを計算する処理を実装する"
リスト`cell_list`の各要素のtoString()メソッドを呼び出し、結果を表示する,[str(cell) for cell in cell_list]
システムコールの書き込み番号を変数`al`に格納する,al = write_syscall
リストから重複を除いて表示する,list(set(li))
リスト`numbers`に含まれる偶数を見つけ、リスト`even_numbers`に格納する,[n for n in numbers if n % 2 == 0]
リストのインデックスを使って要素を取り出す,list[index]
リストのある要素の値を変更する,li[index] = new_value
指定されたパターンの文字列を、対応するフィールドの値に変換する,"def formatKey(d, key):
    year = d.get(""year"")
    month = d.get(""month"")
    date = d.get(""day"")"
空間が主に占めるものはなんですか,print('empty space')
分単位の時間間隔`$interval`を受け取り、それに対応するCarbonの最小値と最大値を取得する,min = Carbon::parse($this->getMin()); max = Carbon::parse($this->getMax());
リスト`restaurants`内の要素を逆順に表示する,print(list(reversed(restaurants)))
整数の配列`a`を受け取り、その要素を昇順にソートして表示する,a.sort() print(a)
リスト`translation`に含まれる翻訳テキストを表示する,for t in translation.values(): print(t)
リスト`arr`から最小数の要素を削除し、amax-amin<=kを満たすようにする,"def find_removals(arr, k):
        arr.sort()
        n = len(arr)
        min_removals = float('inf')
        for i in range(n):
            j = find_ind(arr[i], i, n, k, arr)
            if j != -1:
                min_removals = min(min_removals, n - (j - i + 1))
        return min_removals"
データベースにアクセスし、テーブル'point'の情報を取得する,cursor = connection.cursor() cursor.execute('SELECT * FROM point') rows = cursor.fetchall()
データベースの設定を表示する,print(settings.DATABASES)
リストデータ`data`から標準偏差を計算する関数を作成する,"import math
def sd_calc(data):
    n = len(data)
    if n <= 1:
        return 0.0
    mean = sum(data) / n
    variance = sum((x - mean)**2 for x in data) / (n - 1)
    return math.sqrt(variance)"
ActiveAdminのApplicationクラスのroutesメソッドの機能を説明し、Pythonのコードで実現する,"def create_routes(rails_router):
    load_application()
    Router(rails_router, namespaces).apply()"
リスト`func_code_tokens`内の要素を空白で連結した文字列を出力する,'.join(func_code_tokens)
FAIファイルから長さ統計を取り出す,"def stats_from_fai(infile):
    lengths = sorted([int(line.split('\t')[1]) for line in utils.open_file_read(infile)])
    return {'longest': max(lengths), 'shortest': min(lengths), 'mean': sum(lengths) / len(lengths), 'total_length': sum(lengths), 'N50': lengths[len(lengths) // 2], 'number': len(lengths)}"
ステージのライトを修理するために倉庫に登る,lights
ネストされたリスト`li`をフラットなリストに変換する,[item for sublist in li for item in sublist]
リストのアイテムを昇順にソートする,sorted(li)
スタックにアドレス0x6475732fと0x6374652fをプッシュし、ecxレジスタをスタックポインタに設定する,"push 0x6475732f
push 0x6374652f
mov ecx, esp"
ホールの中に立っていたホストの種類を特定する,type(host)
古いアナログ電話の留守番電話に録音するには、何を入れる必要があったか,tape
Ruby関数 'Aerogel::Render.BlockHelper.render'の機能を説明し、その関数を呼び出すPythonコードを生成してください。,"def render_block_helper(args, block):
    content = output_capture(block)
    content_wrapped = output_capture(lambda: wrap(content))
    output_concat(content_wrapped)"
